run_time,lati,long,zagl
2015-10-13T19:56:28Z,30.50750,-102.87360,5
2015-10-13T19:56:29Z,30.54364,-102.88553,5
2015-10-13T19:56:30Z,30.57991,-102.89749,5
2015-10-13T19:56:30Z,30.50140,-102.85163,5
2015-10-13T19:56:31Z,30.54914,-102.86978,5
2015-10-13T19:56:31Z,30.63401,-102.91570,5
2015-10-13T19:56:32Z,30.59240,-102.88115,5
2015-10-13T19:56:32Z,30.68871,-102.93343,5
2015-10-13T19:56:32Z,30.62863,-102.89304,5
2015-10-13T19:56:33Z,30.74356,-102.95123,5
2015-10-13T19:56:33Z,30.66492,-102.90511,5
2015-10-13T19:56:33Z,30.77987,-102.96329,5
2015-10-13T19:56:34Z,30.71973,-102.92274,5
2015-10-13T19:56:34Z,30.81617,-102.97526,5
2015-10-13T19:56:35Z,30.76762,-102.94086,5
2015-10-13T19:56:35Z,30.85240,-102.98728,5
2015-10-13T19:56:35Z,30.87779,-102.99219,5
2015-10-13T19:56:36Z,30.81030,-102.95245,5
2015-10-13T19:56:36Z,30.92520,-103.01085,5
2015-10-13T19:56:37Z,30.86476,-102.97008,5
2015-10-13T19:56:37Z,30.96175,-103.02256,5
2015-10-13T19:56:37Z,30.90118,-102.98183,5
2015-10-13T19:56:38Z,30.93748,-102.99374,5
2015-10-13T19:56:38Z,31.03425,-103.04658,5
2015-10-13T19:56:38Z,30.98999,-103.01901,5
2015-10-13T19:56:39Z,31.07080,-103.05830,5
2015-10-13T19:56:39Z,31.01044,-103.01716,5
2015-10-13T19:56:39Z,31.10715,-103.07019,5
2015-10-13T19:56:40Z,31.04661,-103.02913,5
2015-10-13T19:56:40Z,31.14352,-103.08212,5
2015-10-13T19:56:41Z,31.09441,-103.04752,5
2015-10-13T19:56:41Z,31.17976,-103.09427,5
2015-10-13T19:56:41Z,31.21605,-103.10641,5
2015-10-13T19:56:42Z,31.13731,-103.05921,5
2015-10-13T19:56:42Z,31.18515,-103.07765,5
2015-10-13T19:56:42Z,31.27056,-103.12458,5
2015-10-13T19:56:43Z,31.22824,-103.08932,5
2015-10-13T19:56:43Z,31.32518,-103.14275,5
2015-10-13T19:56:44Z,31.26458,-103.10134,5
2015-10-13T19:56:44Z,31.36154,-103.15486,5
2015-10-13T19:56:45Z,31.30096,-103.11320,5
2015-10-13T19:56:45Z,31.41634,-103.17257,5
2015-10-13T19:56:45Z,31.37160,-103.14483,5
2015-10-13T19:56:46Z,31.45288,-103.18464,5
2015-10-13T19:56:46Z,31.39197,-103.14318,5
2015-10-13T19:56:46Z,31.48928,-103.19675,5
2015-10-13T19:56:47Z,31.42859,-103.15498,5
2015-10-13T19:56:47Z,31.51477,-103.20158,5
2015-10-13T19:56:48Z,31.46507,-103.16696,5
2015-10-13T19:56:48Z,31.55114,-103.21375,5
2015-10-13T19:56:48Z,31.50124,-103.17918,5
2015-10-13T19:56:48Z,31.59855,-103.23302,5
2015-10-13T19:56:49Z,31.54918,-103.19775,5
2015-10-13T19:56:49Z,31.64205,-103.24410,5
2015-10-13T19:56:50Z,31.59210,-103.20934,5
2015-10-13T19:56:50Z,31.68938,-103.26341,5
2015-10-13T19:56:51Z,31.62843,-103.22143,5
2015-10-13T19:56:51Z,31.72571,-103.27559,5
2015-10-13T19:56:51Z,31.66475,-103.23354,5
2015-10-13T19:56:51Z,31.76206,-103.28776,5
2015-10-13T19:56:52Z,31.70113,-103.24560,5
2015-10-13T19:56:52Z,31.79843,-103.29992,5
2015-10-13T19:56:52Z,31.74242,-103.26479,5
2015-10-13T19:56:53Z,31.83497,-103.31173,5
2015-10-13T19:56:53Z,31.77415,-103.26917,5
2015-10-13T19:56:53Z,31.87156,-103.32357,5
2015-10-13T19:56:54Z,31.81063,-103.28111,5
2015-10-13T19:56:54Z,31.90802,-103.33562,5
2015-10-13T19:56:55Z,31.87006,-103.30639,5
2015-10-13T19:56:55Z,31.94445,-103.34760,5
2015-10-13T19:56:55Z,31.98081,-103.35971,5
2015-10-13T19:56:56Z,31.93131,-103.32378,5
2015-10-13T19:56:56Z,32.01316,-103.36343,5
2015-10-13T19:56:57Z,31.97422,-103.33514,5
2015-10-13T19:56:57Z,32.07187,-103.38983,5
2015-10-13T19:56:58Z,32.01059,-103.34715,5
2015-10-13T19:56:58Z,32.10418,-103.39352,5
2015-10-13T19:56:58Z,32.04703,-103.35918,5
2015-10-13T19:56:59Z,32.14061,-103.40567,5
2015-10-13T19:56:59Z,32.10167,-103.37733,5
2015-10-13T19:56:59Z,32.17699,-103.41788,5
2015-10-13T19:57:00Z,32.21761,-103.43845,5
2015-10-13T19:57:00Z,32.15635,-103.39555,5
2015-10-13T19:57:01Z,32.27210,-103.45695,5
2015-10-13T19:57:01Z,32.19275,-103.40776,5
2015-10-13T19:57:01Z,32.30836,-103.46931,5
2015-10-13T19:57:02Z,32.24078,-103.42663,5
2015-10-13T19:57:02Z,32.27720,-103.43880,5
2015-10-13T19:57:02Z,32.35192,-103.48035,5
2015-10-13T19:57:03Z,32.31343,-103.45116,5
2015-10-13T19:57:03Z,32.39944,-103.50000,5
2015-10-13T19:57:04Z,32.43592,-103.51217,5
2015-10-13T19:57:04Z,32.35637,-103.46271,5
2015-10-13T19:57:04Z,32.47240,-103.52436,5
2015-10-13T19:57:05Z,32.41107,-103.48091,5
2015-10-13T19:57:06Z,32.45916,-103.49973,5
2015-10-13T19:57:06Z,32.51150,-103.52682,5
2015-10-13T19:57:06Z,32.56297,-103.55513,5
2015-10-13T19:57:07Z,32.59920,-103.56747,5
2015-10-13T19:57:07Z,32.53826,-103.52341,5
2015-10-13T19:57:08Z,32.65382,-103.58577,5
