run_time,lati,long,zagl
2016-07-14T12:16:10Z,44.70957,9.78720,5
2016-07-14T12:16:10Z,44.72845,9.78965,5
2016-07-14T12:16:11Z,44.75417,9.77292,5
2016-07-14T12:16:11Z,44.78148,9.75731,5
2016-07-14T12:16:11Z,44.72809,9.80678,5
2016-07-14T12:16:12Z,44.76354,9.78281,5
2016-07-14T12:16:12Z,44.79063,9.76726,5
2016-07-14T12:16:12Z,44.82677,9.74326,5
2016-07-14T12:16:12Z,44.77219,9.79171,5
2016-07-14T12:16:13Z,44.81782,9.76063,5
2016-07-14T12:16:13Z,44.79050,9.78452,5
2016-07-14T12:16:13Z,44.87141,9.71966,5
2016-07-14T12:16:13Z,44.84451,9.74478,5
2016-07-14T12:16:13Z,44.80873,9.77720,5
2016-07-14T12:16:13Z,44.86277,9.73740,5
2016-07-14T12:16:13Z,44.83536,9.76141,5
2016-07-14T12:16:13Z,44.88974,9.72145,5
2016-07-14T12:16:14Z,44.85382,9.75420,5
2016-07-14T12:16:14Z,44.91677,9.70549,5
2016-07-14T12:16:14Z,44.88050,9.74686,5
2016-07-14T12:16:14Z,44.96189,9.68194,5
2016-07-14T12:16:15Z,44.91693,9.72349,5
2016-07-14T12:16:15Z,44.95315,9.69971,5
2016-07-14T12:16:15Z,44.99812,9.66683,5
2016-07-14T12:16:15Z,44.93482,9.72438,5
2016-07-14T12:16:16Z,44.96216,9.70900,5
2016-07-14T12:16:16Z,45.02551,9.66027,5
2016-07-14T12:16:16Z,44.99852,9.68535,5
2016-07-14T12:16:16Z,45.04372,9.65277,5
2016-07-14T12:16:16Z,44.98931,9.70198,5
2016-07-14T12:16:16Z,45.07077,9.63670,5
2016-07-14T12:16:17Z,45.01675,9.68662,5
2016-07-14T12:16:17Z,45.08899,9.62919,5
2016-07-14T12:16:17Z,45.06216,9.65467,5
2016-07-14T12:16:17Z,45.04390,9.67948,5
2016-07-14T12:16:17Z,45.10753,9.63106,5
2016-07-14T12:16:18Z,45.08039,9.65590,5
2016-07-14T12:16:18Z,45.12573,9.62347,5
2016-07-14T12:16:18Z,45.15298,9.60737,5
2016-07-14T12:16:18Z,45.09858,9.65685,5
