run_time,lati,long,zagl
2016-02-21T12:16:01Z,44.40470,11.91193,5
2016-02-21T12:16:02Z,44.43080,11.89402,5
2016-02-21T12:16:02Z,44.41814,11.91577,5
2016-02-21T12:16:02Z,44.40525,11.93719,5
2016-02-21T12:16:02Z,44.45061,11.88698,5
2016-02-21T12:16:02Z,44.43150,11.91955,5
2016-02-21T12:16:02Z,44.41855,11.94074,5
2016-02-21T12:16:02Z,44.40532,11.96159,5
2016-02-21T12:16:02Z,44.47040,11.87994,5
2016-02-21T12:16:02Z,44.45130,11.91251,5
2016-02-21T12:16:03Z,44.43177,11.94420,5
2016-02-21T12:16:03Z,44.49019,11.87288,5
2016-02-21T12:16:03Z,44.47109,11.90548,5
2016-02-21T12:16:03Z,44.45156,11.93718,5
2016-02-21T12:16:03Z,44.50998,11.86583,5
2016-02-21T12:16:03Z,44.49089,11.89845,5
2016-02-21T12:16:03Z,44.47794,11.91969,5
2016-02-21T12:16:03Z,44.46473,11.94059,5
2016-02-21T12:16:03Z,44.52351,11.86975,5
2016-02-21T12:16:03Z,44.51070,11.89147,5
2016-02-21T12:16:04Z,44.49776,11.91272,5
2016-02-21T12:16:04Z,44.48454,11.93363,5
2016-02-21T12:16:04Z,44.54960,11.85183,5
2016-02-21T12:16:04Z,44.53051,11.88449,5
2016-02-21T12:16:04Z,44.51757,11.90575,5
2016-02-21T12:16:04Z,44.50436,11.92667,5
2016-02-21T12:16:04Z,44.56940,11.84483,5
2016-02-21T12:16:04Z,44.55033,11.87751,5
2016-02-21T12:16:04Z,44.53083,11.90929,5
2016-02-21T12:16:04Z,44.57661,11.85967,5
2016-02-21T12:16:05Z,44.55725,11.89180,5
2016-02-21T12:16:05Z,44.54404,11.91274,5
2016-02-21T12:16:05Z,44.60909,11.83081,5
2016-02-21T12:16:05Z,44.59002,11.86352,5
2016-02-21T12:16:05Z,44.57710,11.88481,5
2016-02-21T12:16:05Z,44.56390,11.90577,5
2016-02-21T12:16:05Z,44.62893,11.82380,5
2016-02-21T12:16:05Z,44.61630,11.84566,5
2016-02-21T12:16:05Z,44.59695,11.87780,5
2016-02-21T12:16:05Z,44.64878,11.81671,5
2016-02-21T12:16:05Z,44.63615,11.83858,5
2016-02-21T12:16:06Z,44.62331,11.86011,5
2016-02-21T12:16:06Z,44.60361,11.89170,5
2016-02-21T12:16:06Z,44.66863,11.80960,5
2016-02-21T12:16:06Z,44.65600,11.83148,5
2016-02-21T12:16:06Z,44.64316,11.85303,5
2016-02-21T12:16:06Z,44.62347,11.88464,5
2016-02-21T12:16:06Z,44.68848,11.80250,5
2016-02-21T12:16:06Z,44.67585,11.82439,5
