run_time,lati,long,zagl
2015-01-02T21:07:43Z,33.88124,-117.99417,5
2015-01-02T21:07:43Z,33.87140,-118.05381,5
2015-01-02T21:07:43Z,33.85766,-118.17337,5
2015-01-02T21:07:43Z,33.86410,-118.11391,5
2015-01-02T21:07:46Z,33.93079,-117.97456,5
2015-01-02T21:07:46Z,33.93355,-118.03627,5
2015-01-02T21:07:47Z,33.93363,-118.15768,5
2015-01-02T21:07:47Z,33.98567,-118.04560,5
2015-01-02T21:07:48Z,34.00950,-118.14070,5
2015-01-02T21:07:48Z,34.04255,-117.99501,5
2015-01-02T21:07:49Z,34.02247,-118.20322,5
2015-01-02T21:07:49Z,34.06529,-118.08999,5
2015-01-02T21:07:50Z,34.07442,-118.21247,5
2015-01-02T21:07:50Z,34.09464,-118.15584,5
2015-01-02T21:07:51Z,34.12836,-118.22227,5
2015-01-02T21:07:51Z,34.16099,-118.04637,5
2015-01-02T21:07:51Z,34.15327,-118.10581,5
2015-01-02T21:07:52Z,34.18281,-118.17184,5
2015-01-02T21:07:52Z,34.21414,-118.23769,5
2015-01-02T21:08:07Z,34.12149,-118.01590,5
2015-01-02T21:08:07Z,34.10850,-118.07011,5
2015-01-02T21:08:09Z,34.02156,-118.08343,5
2015-01-02T21:08:14Z,33.95716,-118.04747,5
2015-01-02T21:08:15Z,33.95322,-118.10078,5
2015-01-02T21:08:15Z,33.97141,-117.99646,5
2015-01-02T21:08:16Z,33.96244,-118.18311,5
2015-01-02T21:08:18Z,34.05972,-118.03960,5
2015-01-02T21:08:18Z,34.04895,-118.11799,5
2015-01-02T21:08:19Z,34.05722,-118.17275,5
2015-01-02T21:08:21Z,34.13564,-118.15947,5
2015-01-02T21:08:21Z,34.15813,-118.21651,5
2015-01-02T21:08:22Z,34.19687,-118.19666,5
2015-01-02T21:08:34Z,34.19961,-118.14029,5
2015-01-02T21:08:36Z,34.16589,-118.03593,5
2015-01-02T21:08:36Z,34.13420,-118.08131,5
2015-01-02T21:08:38Z,34.08549,-118.12285,5
2015-01-02T21:08:38Z,34.09557,-118.02699,5
2015-01-02T21:08:43Z,33.99625,-118.17959,5
2015-01-02T21:08:43Z,34.01493,-118.04104,5
2015-01-02T21:08:46Z,34.02646,-118.13802,5
2015-01-02T21:08:49Z,34.10260,-118.19740,5
2015-01-02T21:08:51Z,34.15533,-118.15929,5
2015-01-02T21:08:52Z,34.17664,-118.20827,5
2015-01-02T21:08:54Z,34.22404,-118.21398,5
2015-01-02T21:09:03Z,34.21536,-118.16361,5
2015-01-02T21:09:05Z,34.17643,-118.11419,5
2015-01-02T21:09:07Z,34.12807,-118.04385,5
2015-01-02T21:09:09Z,34.08615,-118.05984,5
2015-01-02T21:09:13Z,34.05118,-118.09804,5
2015-01-02T21:09:16Z,34.05642,-118.17960,5
2015-01-02T21:09:20Z,34.12951,-118.12975,5
2015-01-02T21:09:21Z,34.14997,-118.19238,5
2015-01-02T21:09:21Z,34.17245,-118.05650,5
2015-01-02T21:09:33Z,34.19461,-118.15590,5
2015-01-02T21:09:38Z,34.10939,-118.18045,5
2015-01-02T21:09:43Z,34.08106,-118.12224,5
2015-01-02T21:09:48Z,34.12262,-118.05893,5
2015-01-02T21:09:59Z,34.21289,-118.19022,5
2015-01-02T21:10:05Z,34.17417,-118.06985,5
2015-01-02T21:10:06Z,34.15363,-118.11536,5
2015-01-02T21:10:07Z,34.13618,-118.17669,5
2015-01-02T21:10:13Z,34.09476,-118.16972,5
2015-01-02T21:10:15Z,34.10663,-118.10987,5
2015-01-02T21:10:24Z,34.18544,-118.13713,5
2015-01-02T21:10:26Z,34.20779,-118.09592,5
2015-01-02T21:10:35Z,34.16396,-118.17603,5
2015-01-02T21:10:47Z,34.12106,-118.13984,5
2015-01-02T21:10:47Z,34.13686,-118.07081,5
2015-01-02T21:10:50Z,34.15788,-118.11755,5
2015-01-02T21:10:58Z,34.20327,-118.14089,5
2015-01-02T21:11:17Z,34.13153,-118.11089,5
2015-01-02T21:11:21Z,34.15987,-118.16173,5
2015-01-02T21:11:22Z,34.17574,-118.10735,5
2015-01-02T21:11:28Z,34.20087,-118.18700,5
2015-01-02T21:11:40Z,34.11798,-118.15228,5
2015-01-02T21:11:42Z,34.11562,-118.05791,5
2015-01-02T21:11:56Z,34.22471,-118.10476,5
2015-01-02T21:12:06Z,34.15430,-118.13089,5
2015-01-02T21:12:06Z,34.15989,-118.06343,5
2015-01-02T21:12:11Z,34.09492,-118.16512,5
2015-01-02T21:12:13Z,34.09148,-118.09293,5
2015-01-02T21:12:15Z,34.10344,-118.04160,5
2015-01-02T21:12:21Z,34.15846,-118.18961,5
2015-01-02T21:12:23Z,34.19837,-118.14632,5
2015-01-02T21:12:24Z,34.19856,-118.20219,5
2015-01-02T21:12:35Z,34.17529,-118.09879,5
2015-01-02T21:12:38Z,34.12280,-118.14223,5
2015-01-02T21:12:38Z,34.12401,-118.08204,5
2015-01-02T21:12:41Z,34.06771,-118.16559,5
2015-01-02T21:12:46Z,34.08501,-118.02598,5
2015-01-02T21:12:46Z,34.07872,-118.08759,5
2015-01-02T21:12:50Z,34.15111,-118.04593,5
2015-01-02T21:12:54Z,34.22123,-118.21870,5
2015-01-02T21:13:05Z,34.17495,-118.20667,5
2015-01-02T21:13:05Z,34.17264,-118.13713,5
2015-01-02T21:13:08Z,34.10250,-118.18439,5
2015-01-02T21:13:09Z,34.08207,-118.13152,5
2015-01-02T21:13:10Z,34.06016,-118.00591,5
2015-01-02T21:13:10Z,34.04848,-118.09734,5
2015-01-02T21:13:13Z,34.01450,-118.15787,5
2015-01-02T21:13:18Z,34.06414,-118.17674,5
2015-01-02T21:13:19Z,34.10744,-118.01905,5
2015-01-02T21:13:19Z,34.11129,-118.09477,5
2015-01-02T21:13:20Z,34.12871,-118.15001,5
2015-01-02T21:13:30Z,34.32759,-118.08876,5
2015-01-02T21:13:36Z,34.12859,-118.20427,5
2015-01-02T21:13:38Z,34.05670,-118.04759,5
2015-01-02T21:13:39Z,34.04237,-117.98831,5
2015-01-02T21:13:40Z,33.99696,-118.10950,5
2015-01-02T21:13:44Z,33.95624,-118.12510,5
2015-01-02T21:13:44Z,33.97478,-117.96418,5
2015-01-02T21:13:44Z,33.96353,-118.04445,5
2015-01-02T21:13:46Z,33.98198,-118.16335,5
2015-01-02T21:13:48Z,34.04912,-118.10131,5
2015-01-02T21:13:48Z,34.04836,-118.15755,5
2015-01-02T21:13:50Z,34.10247,-118.14758,5
2015-01-02T21:14:09Z,34.00055,-118.05308,5
2015-01-02T21:14:14Z,33.87415,-118.14123,5
2015-01-02T21:14:17Z,33.94725,-118.16584,5
2015-01-02T21:14:20Z,34.08366,-118.20918,5
