run_time,lati,long,zagl
2016-03-18T21:04:35Z,33.33117,-117.48405,5
2016-03-18T21:04:35Z,33.30664,-117.46471,5
2016-03-18T21:04:35Z,33.35925,-117.49616,5
2016-03-18T21:04:36Z,33.39925,-117.50719,5
2016-03-18T21:04:36Z,33.36668,-117.48118,5
2016-03-18T21:04:37Z,33.46332,-117.53873,5
2016-03-18T21:04:37Z,33.43119,-117.51157,5
2016-03-18T21:04:37Z,33.48331,-117.54425,5
2016-03-18T21:04:37Z,33.45118,-117.51707,5
2016-03-18T21:04:38Z,33.47118,-117.52257,5
2016-03-18T21:04:38Z,33.49118,-117.52807,5
2016-03-18T21:04:38Z,33.51118,-117.53360,5
2016-03-18T21:04:38Z,33.55533,-117.55946,5
2016-03-18T21:04:39Z,33.57533,-117.56502,5
2016-03-18T21:04:39Z,33.54307,-117.53809,5
2016-03-18T21:04:39Z,33.59531,-117.57061,5
2016-03-18T21:04:39Z,33.62325,-117.58316,5
2016-03-18T21:04:40Z,33.57494,-117.54277,5
2016-03-18T21:04:40Z,33.64324,-117.58878,5
2016-03-18T21:04:40Z,33.59495,-117.54836,5
2016-03-18T21:04:40Z,33.66323,-117.59443,5
2016-03-18T21:04:40Z,33.61496,-117.55400,5
2016-03-18T21:04:41Z,33.65122,-117.57278,5
2016-03-18T21:04:41Z,33.68732,-117.59194,5
2016-03-18T21:04:41Z,33.72326,-117.61143,5
2016-03-18T21:04:41Z,33.66678,-117.56441,5
2016-03-18T21:04:42Z,33.69497,-117.57641,5
2016-03-18T21:04:42Z,33.75529,-117.61563,5
2016-03-18T21:04:42Z,33.72310,-117.58851,5
2016-03-18T21:04:42Z,33.78318,-117.62823,5
2016-03-18T21:04:43Z,33.79906,-117.61878,5
2016-03-18T21:04:43Z,33.76662,-117.59238,5
2016-03-18T21:04:43Z,33.83506,-117.63824,5
2016-03-18T21:04:43Z,33.78656,-117.59801,5
2016-03-18T21:04:44Z,33.81469,-117.61012,5
2016-03-18T21:04:44Z,33.86692,-117.64261,5
2016-03-18T21:04:44Z,33.90278,-117.66220,5
2016-03-18T21:04:44Z,33.84642,-117.61482,5
2016-03-18T21:04:45Z,33.88270,-117.63347,5
2016-03-18T21:04:45Z,33.94270,-117.67339,5
2016-03-18T21:04:45Z,33.91876,-117.65248,5
2016-03-18T21:04:45Z,33.96269,-117.67899,5
2016-03-18T21:04:45Z,33.90640,-117.63152,5
2016-03-18T21:04:46Z,33.94271,-117.65024,5
2016-03-18T21:04:46Z,33.97881,-117.66931,5
2016-03-18T21:04:46Z,34.01482,-117.68883,5
2016-03-18T21:04:46Z,33.96645,-117.64827,5
2016-03-18T21:04:46Z,34.04270,-117.70148,5
2016-03-18T21:04:47Z,34.06268,-117.70708,5
2016-03-18T21:04:47Z,34.02271,-117.67257,5
2016-03-18T21:04:47Z,34.08267,-117.71267,5
