run_time,lati,long,zagl
2016-04-22T19:58:51Z,38.50290,-104.43577,5
2016-04-22T19:58:52Z,38.52982,-104.44233,5
2016-04-22T19:58:52Z,38.56769,-104.46185,5
2016-04-22T19:58:53Z,38.50853,-104.42419,5
2016-04-22T19:58:53Z,38.54678,-104.44285,5
2016-04-22T19:58:53Z,38.58492,-104.46191,5
2016-04-22T19:58:53Z,38.62280,-104.48146,5
2016-04-22T19:58:54Z,38.55358,-104.43775,5
2016-04-22T19:58:54Z,38.65955,-104.49458,5
2016-04-22T19:58:54Z,38.60030,-104.45679,5
2016-04-22T19:58:55Z,38.63855,-104.47557,5
2016-04-22T19:58:55Z,38.69624,-104.50777,5
2016-04-22T19:58:55Z,38.66678,-104.48835,5
2016-04-22T19:58:55Z,38.64530,-104.47044,5
2016-04-22T19:58:56Z,38.67376,-104.48287,5
2016-04-22T19:58:56Z,38.75138,-104.52737,5
2016-04-22T19:58:56Z,38.71211,-104.50157,5
2016-04-22T19:58:56Z,38.78813,-104.54037,5
2016-04-22T19:58:57Z,38.76714,-104.52101,5
2016-04-22T19:58:57Z,38.73714,-104.50269,5
2016-04-22T19:58:57Z,38.81385,-104.53986,5
2016-04-22T19:58:58Z,38.77394,-104.51523,5
2016-04-22T19:58:58Z,38.86885,-104.55908,5
2016-04-22T19:58:59Z,38.82906,-104.53428,5
2016-04-22T19:58:59Z,38.90681,-104.57865,5
2016-04-22T19:58:59Z,38.93386,-104.58487,5
2016-04-22T19:59:00Z,38.88420,-104.55349,5
2016-04-22T19:59:00Z,38.97186,-104.60453,5
2016-04-22T19:59:00Z,38.92104,-104.56629,5
2016-04-22T19:59:00Z,38.98919,-104.60413,5
2016-04-22T19:59:01Z,38.95949,-104.58497,5
2016-04-22T19:59:01Z,39.03591,-104.62367,5
2016-04-22T19:59:01Z,38.98639,-104.59170,5
2016-04-22T19:59:02Z,39.06276,-104.63022,5
2016-04-22T19:59:02Z,39.01310,-104.59862,5
2016-04-22T19:59:02Z,39.10904,-104.65015,5
2016-04-22T19:59:03Z,39.04993,-104.61153,5
2016-04-22T19:59:03Z,39.15498,-104.67038,5
2016-04-22T19:59:03Z,39.08644,-104.62469,5
2016-04-22T19:59:04Z,39.12457,-104.64379,5
2016-04-22T19:59:04Z,39.18175,-104.67693,5
2016-04-22T19:59:04Z,39.14109,-104.64452,5
2016-04-22T19:59:04Z,39.21817,-104.69023,5
2016-04-22T19:59:05Z,39.17920,-104.66367,5
2016-04-22T19:59:05Z,39.23525,-104.68984,5
2016-04-22T19:59:05Z,39.19588,-104.66414,5
2016-04-22T19:59:06Z,39.24232,-104.68356,5
2016-04-22T19:59:08Z,39.41853,-104.76340,5
2016-04-22T19:59:09Z,39.48287,-104.79037,5
2016-04-22T19:59:10Z,39.43253,-104.75036,5
2016-04-22T19:59:10Z,39.49011,-104.78315,5
