run_time,lati,long,zagl
2016-02-22T21:11:06Z,35.00182,-119.53711,5
2016-02-22T21:11:07Z,35.00628,-119.50625,5
2016-02-22T21:11:07Z,35.08169,-119.55991,5
2016-02-22T21:11:08Z,35.10751,-119.55415,5
2016-02-22T21:11:10Z,35.24163,-119.60536,5
2016-02-22T21:11:28Z,36.30650,-119.89993,5
2016-02-22T21:11:29Z,36.35234,-119.90012,5
2016-02-22T21:11:34Z,36.65916,-119.99637,5
2016-02-22T21:11:36Z,36.79986,-120.05818,5
2016-02-22T21:11:37Z,36.83189,-120.04037,5
2016-02-22T21:11:37Z,36.89274,-120.07880,5
2016-02-22T21:11:38Z,36.91954,-120.09372,5
2016-02-22T21:11:39Z,36.97947,-120.11147,5
2016-02-22T21:11:40Z,37.03239,-120.12040,5
2016-02-22T21:11:45Z,37.33912,-120.21800,5
2016-02-22T21:11:45Z,37.37900,-120.23007,5
2016-02-22T21:11:47Z,37.44386,-120.21566,5
2016-02-22T21:11:48Z,37.47081,-120.23048,5
2016-02-22T21:11:48Z,37.51152,-120.26350,5
2016-02-22T21:11:48Z,37.50368,-120.23368,5
2016-02-22T21:11:49Z,37.53064,-120.24850,5
2016-02-22T21:11:49Z,37.55751,-120.26339,5
2016-02-22T21:11:49Z,37.59125,-120.28754,5
2016-02-22T21:11:49Z,37.61795,-120.30269,5
2016-02-22T21:11:50Z,37.65099,-120.30552,5
2016-02-22T21:11:50Z,37.67772,-120.32067,5
2016-02-22T21:11:51Z,37.69711,-120.30518,5
2016-02-22T21:11:51Z,37.66904,-120.26992,5
2016-02-22T21:11:51Z,37.73774,-120.33853,5
2016-02-22T21:11:52Z,37.70911,-120.28181,5
2016-02-22T21:11:52Z,37.74328,-120.30532,5
2016-02-22T21:11:52Z,37.78411,-120.33826,5
2016-02-22T21:11:53Z,37.81775,-120.36266,5
2016-02-22T21:11:53Z,37.78912,-120.30579,5
2016-02-22T21:11:54Z,37.87772,-120.38058,5
2016-02-22T21:11:54Z,37.85024,-120.34413,5
2016-02-22T21:11:55Z,37.89019,-120.35615,5
2016-02-22T21:11:55Z,37.93762,-120.39867,5
2016-02-22T21:11:55Z,37.91706,-120.37114,5
2016-02-22T21:11:55Z,37.90900,-120.34173,5
2016-02-22T21:11:55Z,37.96391,-120.39236,5
2016-02-22T21:11:56Z,37.93607,-120.35650,5
2016-02-22T21:11:56Z,37.99749,-120.41684,5
2016-02-22T21:11:56Z,37.97599,-120.36856,5
2016-02-22T21:11:56Z,38.03739,-120.42896,5
2016-02-22T21:11:56Z,38.01686,-120.40136,5
2016-02-22T21:11:57Z,38.00884,-120.37187,5
2016-02-22T21:11:57Z,38.07735,-120.44109,5
2016-02-22T21:11:57Z,38.04297,-120.39552,5
2016-02-22T21:11:58Z,38.10374,-120.43470,5
2016-02-22T21:11:58Z,38.06886,-120.38991,5
2016-02-22T21:11:58Z,38.13732,-120.45921,5
2016-02-22T21:11:59Z,38.17725,-120.47121,5
2016-02-22T21:11:59Z,38.15675,-120.44350,5
2016-02-22T21:11:59Z,38.12878,-120.40783,5
2016-02-22T21:11:59Z,38.21716,-120.48326,5
2016-02-22T21:12:00Z,38.16870,-120.41982,5
2016-02-22T21:12:00Z,38.20973,-120.45253,5
2016-02-22T21:12:00Z,38.24345,-120.47686,5
2016-02-22T21:12:00Z,38.27697,-120.50154,5
2016-02-22T21:12:01Z,38.22853,-120.43805,5
2016-02-22T21:12:01Z,38.26954,-120.47083,5
2016-02-22T21:12:01Z,38.31684,-120.51377,5
2016-02-22T21:12:01Z,38.29637,-120.48598,5
2016-02-22T21:12:02Z,38.28839,-120.45629,5
2016-02-22T21:12:02Z,38.32937,-120.48914,5
2016-02-22T21:12:02Z,38.36304,-120.51356,5
2016-02-22T21:12:02Z,38.38976,-120.52900,5
2016-02-22T21:12:03Z,38.34811,-120.47465,5
2016-02-22T21:12:03Z,38.41639,-120.54449,5
2016-02-22T21:12:03Z,38.38787,-120.48695,5
2016-02-22T21:12:03Z,38.45613,-120.55687,5
2016-02-22T21:12:04Z,38.41483,-120.50197,5
2016-02-22T21:12:04Z,38.44867,-120.52612,5
2016-02-22T21:12:04Z,38.49588,-120.56934,5
2016-02-22T21:12:04Z,38.47544,-120.54144,5
2016-02-22T21:12:05Z,38.46743,-120.51178,5
2016-02-22T21:12:05Z,38.49445,-120.52679,5
2016-02-22T21:12:05Z,38.55564,-120.58798,5
2016-02-22T21:12:05Z,38.52837,-120.55091,5
2016-02-22T21:12:05Z,38.55522,-120.56615,5
2016-02-22T21:12:06Z,38.58208,-120.58154,5
2016-02-22T21:12:06Z,38.54738,-120.53624,5
2016-02-22T21:12:06Z,38.61561,-120.60639,5
2016-02-22T21:12:07Z,38.60836,-120.57539,5
2016-02-22T21:12:07Z,38.58739,-120.54845,5
2016-02-22T21:12:07Z,38.64889,-120.60929,5
2016-02-22T21:12:07Z,38.62741,-120.56071,5
2016-02-22T21:12:07Z,38.69561,-120.63101,5
2016-02-22T21:12:08Z,38.68837,-120.59998,5
2016-02-22T21:12:08Z,38.66740,-120.57299,5
2016-02-22T21:12:08Z,38.74197,-120.63075,5
2016-02-22T21:12:09Z,38.70730,-120.58527,5
2016-02-22T21:12:09Z,38.78183,-120.64304,5
2016-02-22T21:12:09Z,38.81525,-120.66798,5
2016-02-22T21:12:10Z,38.76708,-120.60360,5
2016-02-22T21:12:10Z,38.82790,-120.64297,5
2016-02-22T21:12:10Z,38.87504,-120.68651,5
2016-02-22T21:12:10Z,38.85469,-120.65833,5
2016-02-22T21:12:11Z,38.89463,-120.67068,5
2016-02-22T21:12:11Z,38.86687,-120.63436,5
2016-02-22T21:12:11Z,38.93494,-120.70508,5
2016-02-22T21:12:12Z,38.94084,-120.67081,5
2016-02-22T21:12:13Z,39.03481,-120.73593,5
2016-02-22T21:12:14Z,39.05442,-120.71998,5
2016-02-22T21:12:14Z,39.09468,-120.75445,5
2016-02-22T21:12:15Z,39.08754,-120.72298,5
2016-02-22T21:12:15Z,39.06666,-120.69569,5
2016-02-22T21:12:15Z,39.12117,-120.74773,5
2016-02-22T21:12:15Z,39.15460,-120.77278,5
2016-02-22T21:12:15Z,39.10663,-120.70778,5
2016-02-22T21:12:16Z,39.15357,-120.72900,5
2016-02-22T21:12:16Z,39.21443,-120.79121,5
2016-02-22T21:12:17Z,39.24751,-120.79423,5
2016-02-22T21:12:17Z,39.22020,-120.75682,5
2016-02-22T21:12:17Z,39.27408,-120.80996,5
2016-02-22T21:12:18Z,39.25999,-120.76919,5
2016-02-22T21:12:18Z,39.28681,-120.78457,5
2016-02-22T21:12:19Z,39.33297,-120.78452,5
2016-02-22T21:12:20Z,39.38682,-120.81510,5
