run_time,lati,long,zagl
2016-09-08T21:16:54Z,35.67769,-121.24537,5
2016-09-08T21:16:54Z,35.70076,-121.24522,5
2016-09-08T21:16:55Z,35.66621,-121.22288,5
2016-09-08T21:16:55Z,35.72939,-121.25681,5
2016-09-08T21:16:55Z,35.70631,-121.23433,5
2016-09-08T21:16:56Z,35.74368,-121.25105,5
2016-09-08T21:16:56Z,35.77230,-121.26241,5
2016-09-08T21:16:57Z,35.78653,-121.25715,5
2016-09-08T21:16:57Z,35.82389,-121.27393,5
2016-09-08T21:16:57Z,35.87815,-121.30296,5
2016-09-08T21:16:58Z,35.83800,-121.26890,5
2016-09-08T21:16:58Z,35.91821,-121.31444,5
2016-09-08T21:16:58Z,35.87540,-121.28547,5
2016-09-08T21:16:58Z,35.95824,-121.32590,5
2016-09-08T21:16:59Z,35.91798,-121.29173,5
2016-09-08T21:16:59Z,35.97248,-121.31973,5
2016-09-08T21:16:59Z,36.01801,-121.34325,5
2016-09-08T21:17:00Z,35.97778,-121.30897,5
2016-09-08T21:17:00Z,36.05787,-121.35487,5
2016-09-08T21:17:00Z,36.01507,-121.32571,5
2016-09-08T21:17:01Z,36.08067,-121.35452,5
2016-09-08T21:17:01Z,36.03753,-121.32626,5
2016-09-08T21:17:02Z,36.10331,-121.35455,5
2016-09-08T21:17:02Z,36.15731,-121.38405,5
2016-09-08T21:17:02Z,36.12591,-121.35513,5
2016-09-08T21:17:03Z,36.20870,-121.39559,5
2016-09-08T21:17:03Z,36.16582,-121.36660,5
2016-09-08T21:17:03Z,36.25711,-121.41321,5
2016-09-08T21:17:04Z,36.19710,-121.37264,5
2016-09-08T21:17:04Z,36.28009,-121.41284,5
2016-09-08T21:17:04Z,36.23708,-121.38428,5
2016-09-08T21:17:05Z,36.31140,-121.41852,5
2016-09-08T21:17:05Z,36.37672,-121.44823,5
2016-09-08T21:17:06Z,36.33420,-121.41859,5
2016-09-08T21:17:06Z,36.41681,-121.46006,5
2016-09-08T21:17:06Z,36.36562,-121.42469,5
2016-09-08T21:17:07Z,36.39424,-121.43627,5
2016-09-08T21:17:07Z,36.44280,-121.45393,5
2016-09-08T21:17:11Z,36.65392,-121.51298,5
2016-09-08T21:17:11Z,36.68244,-121.52471,5
2016-09-08T21:17:11Z,36.73633,-121.55499,5
2016-09-08T21:17:12Z,36.71384,-121.53051,5
2016-09-08T21:17:12Z,36.75939,-121.55425,5
2016-09-08T21:17:13Z,36.73661,-121.53065,5
2016-09-08T21:17:13Z,36.79086,-121.55978,5
2016-09-08T21:17:13Z,36.83625,-121.58417,5
2016-09-08T21:17:14Z,36.87615,-121.59586,5
2016-09-08T21:17:14Z,36.82517,-121.55956,5
2016-09-08T21:17:15Z,36.88216,-121.58297,5
2016-09-08T21:17:15Z,36.95584,-121.61938,5
2016-09-08T21:17:16Z,36.92479,-121.58877,5
2016-09-08T21:17:16Z,36.97878,-121.61858,5
2016-09-08T21:17:16Z,36.95596,-121.59469,5
2016-09-08T21:17:16Z,37.01859,-121.63033,5
2016-09-08T21:17:17Z,37.04701,-121.64248,5
2016-09-08T21:17:17Z,37.07534,-121.65471,5
2016-09-08T21:17:17Z,37.01587,-121.61226,5
2016-09-08T21:17:18Z,37.04448,-121.62402,5
2016-09-08T21:17:18Z,37.10694,-121.66038,5
2016-09-08T21:17:18Z,37.07304,-121.63589,5
2016-09-08T21:17:18Z,37.13530,-121.67277,5
2016-09-08T21:17:19Z,37.10446,-121.64198,5
2016-09-08T21:17:19Z,37.16687,-121.67837,5
2016-09-08T21:17:19Z,37.19518,-121.69067,5
2016-09-08T21:17:19Z,37.14439,-121.65377,5
2016-09-08T21:17:20Z,37.23515,-121.70259,5
2016-09-08T21:17:20Z,37.18444,-121.66564,5
2016-09-08T21:17:20Z,37.21301,-121.67750,5
2016-09-08T21:17:20Z,37.26683,-121.70815,5
2016-09-08T21:17:21Z,37.23578,-121.67757,5
2016-09-08T21:17:21Z,37.28979,-121.70744,5
2016-09-08T21:17:22Z,37.35501,-121.73831,5
2016-09-08T21:17:22Z,37.31293,-121.70707,5
2016-09-08T21:17:22Z,37.39508,-121.75018,5
2016-09-08T21:17:23Z,37.34447,-121.71293,5
2016-09-08T21:17:23Z,37.37299,-121.72485,5
2016-09-08T21:17:23Z,37.43504,-121.76215,5
2016-09-08T21:17:24Z,37.39587,-121.72488,5
2016-09-08T21:17:24Z,37.47499,-121.77411,5
2016-09-08T21:17:24Z,37.50666,-121.77960,5
2016-09-08T21:17:25Z,37.47290,-121.75458,5
2016-09-08T21:17:25Z,37.53489,-121.79205,5
2016-09-08T21:17:25Z,37.49578,-121.75455,5
2016-09-08T21:17:26Z,37.52431,-121.76640,5
2016-09-08T21:17:26Z,37.56126,-121.78448,5
2016-09-08T21:17:26Z,37.61478,-121.81595,5
2016-09-08T21:17:27Z,37.58423,-121.78414,5
2016-09-08T21:17:27Z,37.64642,-121.82133,5
2016-09-08T21:17:27Z,37.62420,-121.79595,5
2016-09-08T21:17:27Z,37.69468,-121.83975,5
2016-09-08T21:17:28Z,37.65566,-121.80190,5
2016-09-08T21:17:28Z,37.73465,-121.85177,5
2016-09-08T21:17:29Z,37.69564,-121.81383,5
2016-09-08T21:17:29Z,37.75792,-121.85073,5
2016-09-08T21:17:29Z,37.78626,-121.86323,5
2016-09-08T21:17:29Z,37.73559,-121.82575,5
2016-09-08T21:17:30Z,37.81765,-121.86879,5
2016-09-08T21:17:30Z,37.77533,-121.83776,5
2016-09-08T21:17:30Z,37.87400,-121.89395,5
2016-09-08T21:17:31Z,37.84056,-121.86809,5
2016-09-08T21:17:31Z,37.86341,-121.86760,5
2016-09-08T21:17:31Z,37.93367,-121.91187,5
