run_time,lati,long,zagl
2015-11-03T05:26:13Z,38.20432,115.91109,5
2015-11-03T05:26:13Z,38.23949,115.88922,5
2015-11-03T05:26:14Z,38.22489,115.93130,5
2015-11-03T05:26:14Z,38.28379,115.88710,5
2015-11-03T05:26:15Z,38.31586,115.88287,5
2015-11-03T05:26:15Z,38.35574,115.87073,5
2015-11-03T05:26:16Z,38.32452,115.90111,5
2015-11-03T05:26:16Z,38.39569,115.85847,5
2015-11-03T05:26:16Z,38.36450,115.88888,5
2015-11-03T05:26:17Z,38.45869,115.82235,5
2015-11-03T05:26:17Z,38.42800,115.85395,5
2015-11-03T05:26:18Z,38.46806,115.84171,5
2015-11-03T05:26:18Z,38.51875,115.80389,5
2015-11-03T05:26:18Z,38.50028,115.83701,5
2015-11-03T05:26:18Z,38.55873,115.79147,5
2015-11-03T05:26:19Z,38.53250,115.83233,5
2015-11-03T05:26:19Z,38.60355,115.78915,5
2015-11-03T05:26:20Z,38.56468,115.82766,5
2015-11-03T05:26:20Z,38.63877,115.76693,5
2015-11-03T05:26:20Z,38.61246,115.80782,5
2015-11-03T05:26:20Z,38.66341,115.77061,5
2015-11-03T05:26:21Z,38.69866,115.74837,5
2015-11-03T05:26:21Z,38.64459,115.80305,5
2015-11-03T05:26:22Z,38.69250,115.78327,5
2015-11-03T05:26:22Z,38.73574,115.75399,5
2015-11-03T05:26:22Z,38.77567,115.74173,5
2015-11-03T05:26:23Z,38.81550,115.72939,5
2015-11-03T05:26:23Z,38.85836,115.69908,5
2015-11-03T05:26:24Z,38.89072,115.69489,5
2015-11-03T05:26:24Z,38.84428,115.74178,5
2015-11-03T05:26:25Z,38.92298,115.69070,5
2015-11-03T05:26:25Z,38.88417,115.72958,5
2015-11-03T05:26:25Z,38.95509,115.68647,5
2015-11-03T05:26:26Z,38.98712,115.68208,5
2015-11-03T05:26:26Z,39.03759,115.64382,5
2015-11-03T05:26:27Z,39.06963,115.63968,5
2015-11-03T05:26:27Z,39.02316,115.68681,5
2015-11-03T05:26:28Z,39.08625,115.65144,5
2015-11-03T05:26:28Z,39.13670,115.61311,5
2015-11-03T05:26:29Z,39.16883,115.60900,5
2015-11-03T05:26:29Z,39.12242,115.65627,5
2015-11-03T05:26:29Z,39.20087,115.60480,5
2015-11-03T05:26:30Z,39.22530,115.60841,5
2015-11-03T05:26:30Z,39.27574,115.56990,5
2015-11-03T05:26:31Z,39.30796,115.56574,5
2015-11-03T05:26:31Z,39.26163,115.61320,5
2015-11-03T05:26:32Z,39.35528,115.54510,5
2015-11-03T05:26:32Z,39.30925,115.59310,5
2015-11-03T05:26:33Z,39.36453,115.56492,5
2015-11-03T05:26:33Z,39.41493,115.52625,5
2015-11-03T05:26:33Z,39.38882,115.56814,5
2015-11-03T05:26:34Z,39.43641,115.54806,5
2015-11-03T05:26:35Z,39.48394,115.52798,5
2015-11-03T05:26:35Z,39.52685,115.49759,5
2015-11-03T05:26:35Z,39.50843,115.53168,5
2015-11-03T05:26:36Z,39.54389,115.50991,5
2015-11-03T05:26:36Z,39.58683,115.47941,5
2015-11-03T05:26:37Z,39.58857,115.50729,5
2015-11-03T05:26:37Z,39.65187,115.47115,5
2015-11-03T05:26:38Z,39.70728,115.44225,5
2015-11-03T05:26:38Z,39.75486,115.42129,5
2015-11-03T05:26:39Z,39.70903,115.46984,5
2015-11-03T05:26:39Z,39.79492,115.40874,5
2015-11-03T05:26:39Z,39.76455,115.44154,5
2015-11-03T05:26:40Z,39.81990,115.41286,5
2015-11-03T05:26:40Z,39.78141,115.45276,5
2015-11-03T05:26:40Z,39.85504,115.39006,5
2015-11-03T05:26:41Z,39.88760,115.38597,5
2015-11-03T05:26:41Z,39.84152,115.43420,5
2015-11-03T05:26:41Z,39.92762,115.37346,5
2015-11-03T05:26:42Z,39.97493,115.35237,5
2015-11-03T05:26:43Z,39.94121,115.40266,5
2015-11-03T05:26:43Z,40.00711,115.34804,5
2015-11-03T05:26:43Z,39.97669,115.38062,5
2015-11-03T05:26:44Z,40.00881,115.37587,5
2015-11-03T05:26:44Z,40.05925,115.33712,5
2015-11-03T05:26:45Z,40.13391,115.30069,5
2015-11-03T05:26:45Z,40.08035,115.35752,5
2015-11-03T05:26:45Z,40.11574,115.33528,5
2015-11-03T05:26:45Z,40.16613,115.29607,5
2015-11-03T05:26:46Z,40.13997,115.33823,5
2015-11-03T05:26:46Z,40.19066,115.29987,5
2015-11-03T05:26:46Z,40.23325,115.26843,5
2015-11-03T05:26:47Z,40.27298,115.25557,5
2015-11-03T05:26:47Z,40.21947,115.31267,5
2015-11-03T05:26:48Z,40.31270,115.24274,5
2015-11-03T05:26:48Z,40.25920,115.29995,5
2015-11-03T05:26:49Z,40.32210,115.26331,5
2015-11-03T05:26:49Z,40.38456,115.22578,5
2015-11-03T05:26:50Z,40.43175,115.20470,5
2015-11-03T05:26:50Z,40.37832,115.26216,5
2015-11-03T05:26:50Z,40.47154,115.19219,5
2015-11-03T05:26:51Z,40.41813,115.24970,5
2015-11-03T05:26:51Z,40.46116,115.21934,5
2015-11-03T05:26:51Z,40.49625,115.19647,5
2015-11-03T05:26:52Z,40.54358,115.17537,5
2015-11-03T05:26:52Z,40.49768,115.22449,5
2015-11-03T05:26:52Z,40.59081,115.15421,5
2015-11-03T05:26:53Z,40.53751,115.21182,5
2015-11-03T05:26:53Z,40.60038,115.17501,5
2015-11-03T05:26:53Z,40.65040,115.13511,5
2015-11-03T05:26:54Z,40.62481,115.17853,5
2015-11-03T05:26:54Z,40.71011,115.11600,5
2015-11-03T05:26:55Z,40.66467,115.16582,5
2015-11-03T05:26:55Z,40.75007,115.10314,5
2015-11-03T05:26:55Z,40.70465,115.15301,5
2015-11-03T05:26:56Z,40.79000,115.09016,5
2015-11-03T05:26:56Z,40.75680,115.14136,5
2015-11-03T05:26:56Z,40.82243,115.08548,5
2015-11-03T05:26:57Z,40.84991,115.07042,5
2015-11-03T05:26:57Z,40.80458,115.12041,5
2015-11-03T05:26:57Z,40.89000,115.05747,5
2015-11-03T05:26:58Z,40.83697,115.11546,5
2015-11-03T05:26:58Z,40.93001,115.04459,5
2015-11-03T05:26:58Z,40.87700,115.10267,5
2015-11-03T05:26:59Z,40.90474,115.08830,5
2015-11-03T05:26:59Z,40.94000,115.06558,5
2015-11-03T05:26:59Z,40.98996,115.02536,5
2015-11-03T05:27:00Z,40.96459,115.06922,5
2015-11-03T05:27:00Z,40.99676,115.06432,5
