run_time,lati,long,zagl
2016-01-06T05:26:20Z,38.21990,115.88970,5
2016-01-06T05:26:21Z,38.25980,115.87747,5
2016-01-06T05:26:21Z,38.29294,115.85221,5
2016-01-06T05:26:21Z,38.24588,115.91779,5
2016-01-06T05:26:22Z,38.27953,115.89342,5
2016-01-06T05:26:22Z,38.33279,115.84007,5
2016-01-06T05:26:22Z,38.30568,115.89960,5
2016-01-06T05:26:22Z,38.37264,115.82782,5
2016-01-06T05:26:23Z,38.33932,115.87512,5
2016-01-06T05:26:23Z,38.41248,115.81542,5
2016-01-06T05:26:23Z,38.36545,115.88114,5
2016-01-06T05:26:24Z,38.45228,115.80318,5
2016-01-06T05:26:24Z,38.42573,115.84128,5
2016-01-06T05:26:24Z,38.49208,115.79095,5
2016-01-06T05:26:25Z,38.45196,115.84765,5
2016-01-06T05:26:25Z,38.48489,115.84465,5
2016-01-06T05:26:25Z,38.54524,115.78228,5
2016-01-06T05:26:26Z,38.54464,115.82639,5
2016-01-06T05:26:26Z,38.61150,115.75426,5
2016-01-06T05:26:27Z,38.58445,115.81414,5
2016-01-06T05:26:27Z,38.65130,115.74196,5
2016-01-06T05:26:28Z,38.63803,115.78360,5
2016-01-06T05:26:28Z,38.69123,115.72988,5
2016-01-06T05:26:28Z,38.72458,115.72744,5
2016-01-06T05:26:29Z,38.68420,115.78396,5
2016-01-06T05:26:29Z,38.76440,115.71524,5
2016-01-06T05:26:30Z,38.74401,115.76572,5
2016-01-06T05:26:30Z,38.79104,115.72229,5
2016-01-06T05:26:30Z,38.85075,115.68103,5
2016-01-06T05:26:31Z,38.80390,115.74736,5
2016-01-06T05:26:31Z,38.85748,115.71653,5
2016-01-06T05:26:31Z,38.90411,115.67226,5
2016-01-06T05:26:32Z,38.88379,115.72295,5
2016-01-06T05:26:32Z,38.93747,115.66976,5
2016-01-06T05:26:33Z,38.92371,115.71060,5
2016-01-06T05:26:33Z,38.99047,115.63788,5
2016-01-06T05:26:33Z,38.96362,115.69822,5
